2.53,-2.4832,-0.2696,2.8751,-1.55,2.0229,-0.14784,-4.4518,-0,1.7458,2.3925,2.5069,1.6489,-2.7762,-0,2.4154,-1.7107,1.0381,0.81933,-1.3969,-0,-0.68402,-0,-0.41022,1.3397,2.3315,2.2013,0,1.5021,-2.2705,-1.2385,-4.1024,-1.3042,-7.2128,0,1.401,-1.3147,-0.75911,0.13147,0.82238,1.7966,2.7106,-0,-0.60742,-1.5292,0.10654,4.6779,-0.61837,-1.1732,0.7204
0.65917,3.9794,-0.58666,0.43879,-1.2714,2.3126,0.020835,0,0.89928,-5.2818,4.9609,0,-1.165,6.6049,0,-0.58091,-0,-0.7553,-0.57278,-1.4237,0,3.5418,-8.339,-0,2.9872,0.90547,-3.9203,1.2372,3.6741,-0,-2.2879,-0,0,4.4136,0.19841,2.6783,0,-0.24671,-0.29409,-0,-0,-1.6722,4.4352,-0.58155,0.54875,-0,-0,-1.0722,1.3657,3.1628
0,-0,-0.74177,-1.5811,0.70937,0,-0.10626,-2.712,0.17042,0.0058611,-0.076747,2.9296,-0,-0.98025,0.27888,5.299,0.093752,0.42676,-0,-0,-0,-1.126,2.0742,0.7688,0,-1.3766,-0,-1.5665,-1.2706,2.517,-0,-1.9328,-0.65473,2.2157,-1.1683,-2.2532,0.16266,0,0,0,-3.1828,0,-1.3623,0,0,-0.27232,0.3367,-1.5062,0.10127,2.5545
-0.51452,2.9939,-0,-0,-0,1.4803,0.031539,-7.4691,-5.0119,-0,1.7329,3.5473,-2.7368,3.0323,-0,-0,4.0756,-1.2241,2.321,-0,2.0843,3.035,6.3379,0,0,-0,-0,2.4665,-2.1621,-0.43554,1.1996,-3.9498,-0,-0,-0.51203,0.99216,-2.0973,0,-0.18014,0.30625,4.9741,1.43,4.7667,-0,-0,0.62189,6.1982,-3.3068,0,0
-1.3101,-0,-0.66671,-0,-0.46716,0.89389,-0.51583,-5.2525,-1.7355,-2.3,0,-0.59948,2.8224,2.5011,-0.65038,-0,-0.10828,-0,-0.28867,1.2416,1.9251,-0.37578,-1.3627,-0,1.6283,-1.7765,3.9558,-1.3578,1.0434,0.45709,-0.77447,-0,0,-5.97,-0,2.9281,-2.3716,-0,-0.05489,0.59218,1.9077,1.7463,3.7158,2.9422,-0.6996,1.1203,1.1523,0,0.94624,2.5868
1.3205,-0.49234,-0,3.1238,1.1212,0,-0,-0.18332,-2.1733,0,0.84551,-0.94464,0.12783,-3.3016,1.3889,2.8414,-0.64891,1.4759,0.3303,0.52063,-0.59787,-1.596,1.6947,0.17143,-2.8721,2.1486,2.5642,-1.3315,-0.45864,-0.23344,0.7502,5.174,0.67887,-0.84199,1.3392,0.36623,0,-2.8758,0.088015,0,2.274,4.2768,0,-2.9585,2.806,-0.71259,1.6457,0,0,-1.7918
1.2601,-1.9434,0.17766,1.4582,4.515,-0,-0,-11.54,0,3.6218,-0.93552,-1.7436,2.2009,0,-0,3.728,-1.0069,0.86609,-1.4207,1.6384,0,-3.2709,-1.2627,-8.1028,3.4636,0,5.7438,-0,-0,-5.0268,-0.96885,-1.5727,0,-0,-2.7678,0.97148,0.68655,-5.1185,0.26134,0.94035,-2.1544,-0,-2.7325,0,0.73341,-3.3919,-3.9939,1.8728,2.0762,-3.5694
-0.1887,-3.3671,0.20788,2.939,-0.59823,-2.0504,-0,-1.1636,-2.679,0,-0,0.055214,-1.8823,-4.4568,0.79798,0,0.70369,0.18105,1.2495,0,0.21827,-0,0.45183,-0,-3.4588,-1.2502,-0,-0.019065,-0.24657,1.4226,1.3694,-0.65109,-1.9462,1.3792,1.1509,-2.1281,0.20433,-2.1421,-0.045601,1.1311,-1.7333,0.6948,-1.1159,-5.0111,3.3651,-2.6344,-2.9273,-0.011861,0.20051,-0.56821
-2.7251,-2.6954,-0.72656,0.10409,1.8477,0,0.291,-4.4863,-1.2927,3.4226,-5.7201,-0,-0,2.4521,0.34961,-2.5572,0,-0,0,-0,-2.3624,2.8239,-1.8068,1.3802,1.1342,0.43061,-1.7972,0,1.6366,0.53479,0.69914,4.1371,-0.74851,0,-2.8432,-4.6644,0,-3.2315,0,1.9821,-0,-0,-4.6448,-0,-0.14469,-1.8322,-4.2877,2.1987,0,-0
0,3.6395,0,1.0229,-5.9275,0.28982,0.37169,-1.9678,-0,-0,0.70529,3.4447,-0,0,0.71575,-4.8151,-3.1373,1.8966,-0,-1.3465,-0,1.7303,-7.1928,-6.1167,-5.4114,2.0005,-2.2833,2.7469,2.4644,4.6245,0.59752,0,-0,0.3316,0,1.4798,-1.5674,2.3943,-0.58278,2.2826,0,0.38127,0.39963,-0.46411,-0.12726,-1.9672,-0.80206,-0,0.66814,0
-1.2735,-3.0542,-0.90511,1.2066,0.15779,1.7586,-0.16017,-0,-0.096765,-0.87822,5.0015,0.95083,0,-1.0839,-1.6324,5.2397,3.672,-0.049243,0,0,0.92677,3.6946,-1.0011,-0,2.366,-3.1252,-1.1472,-3.095,-0.63388,1.2309,-0,-4.5065,-0.90835,0.15724,2.4212,1.7534,0.86465,4.0574,0,0.79796,-0.38154,-0.52417,0,3.1971,-1.6747,-2.0491,1.3225,-0,-0.3825,1.7819
0,-0.58267,-0.0824,-0.49964,1.8096,0.80869,0.009943,0.26731,-0.30471,2.6569,1.9836,3.9923,1.1484,1.3209,-0.14257,-1.1764,-0,-0,-0,-0,-4.9022,0.71786,1.0337,2.2807,0,2.9914,-1.2146,-1.3224,-0,3.9651,-0.43429,0.69036,0,-2.5291,-1.5331,0.57588,-0,0,-0.16503,1.7484,-0,3.2748,0,2.6327,-1.8076,-1.5854,0.45836,0.05346,-0.25117,0
-1.3686,-0,0.22833,1.4586,4.0262,-4.8677,0.032246,4.7702,1.7342,0.77569,3.395,-0,0,-0,0,-5.2364,1.7971,1.6752,2.5515,0.19528,-1.3809,-6.8104,0,-5.1954,-0,-0.090012,2.4713,-0,-2.3418,0,0.007418,4.5654,2.0722,2.3525,0,0,1.6846,12.757,-0,0.60126,-0,-0.49056,0,3.1667,0.62308,-0,-2.5395,0,-1.2744,-2.3248
0.17061,0.092109,-0.66629,3.2514,-1.868,-0.28378,-0.13234,3.4314,3.9825,-2.8068,0.21091,1.5957,-0,1.0678,-0.89584,0,-1.6132,-0.924,1.325,-0.63888,2.1029,-0.30175,-5.0261,-3.0145,-0,2.5788,0.28413,-0.46198,2.9777,2.087,-0.046108,0.95469,0.15169,5.2823,-2.4061,-0,-1.0015,-5.3644,0.099895,0.39854,4.1899,-4.3528,-2.4179,-0.97677,1.2423,-3.3948,3.1483,0,2.8716,0.38757
-0.1128,-0.47784,-0,3.0566,-2.0971,1.3875,0.42518,-4.4706,2.7943,-2.5561,0.12697,0.091931,0.82372,-1.4031,-0.63774,1.1062,0,-0.30756,0.30651,-0,0.95593,1.7853,5.0561,-4.4619,0.91315,0.90573,-2.1214,-0.023999,0.34063,3.5265,-0.54027,-0,-0.79416,-0,1.3823,-0,-0.88289,0,-0.068835,0.34014,-1.279,-0,0.57055,3.92,-0.55271,1.3124,0,-0.7429,1.4017,2.1377
-3.4366,0,-0,1.4136,-5.7022,-1.2483,0.48918,0,1.6408,5.4088,-0,-4.0552,-3.8333,0,-0,-4.0138,0,-0.86652,0,-1.383,-2.2482,1.4005,-2.0797,-2.0853,2.0609,-0.55249,-0,3.2501,0,7.7779,-0,-3.8567,-0.64256,-2.4258,0,-0,-3.6678,-3.4597,0.074648,2.4957,-0,-1.383,-2.1333,-3.9498,0,-1.4666,-0.22638,0.067851,1.5618,1.9194
0,-0,-1.1338,1.345,4.4576,-2.6586,0.18759,-2.8392,-0,0,-1.8222,-1.33,-0.66058,4.5359,-1.129,0,-2.67,0.92107,-2.8215,1.0213,-0,1.8243,0.40205,2.8613,1.199,3.9796,3.1592,-2.7381,0,4.4525,-0,1.994,0,-0,-1.6857,-2.8337,0,-3.4763,0.60829,0,-0.68852,4.6562,-0.60422,0,-1.055,0,-3.313,0,1.008,-0
-0.83162,2.9776,-1.0049,1.7438,-0,-3.5218,0.20942,-1.679,0,1.5864,1.8049,0.72322,-2.0573,3.4675,0,-0,3.3029,0,2.4036,1.256,-0,4.6178,-0,2.5428,-0,-3.0126,1.5409,1.6165,-0,3.7347,1.5512,-1.6789,-2.3908,-1.6226,0,0.58428,0.87757,-5.4844,-0,-0,-0,0,0,-1.9296,-0.65816,-1.907,-0,-1.1052,1.8786,-0
-0,0,0.64128,0.00093885,-0,5.3575,0,-0,-4.209,1.928,-1.7047,-5.0135,0,-1.1337,-0.29334,0.74465,-1.7576,-0,-2.8238,1.3664,2.5292,-0,4.3816,-2.9462,-0,3.7917,0,1.4248,-0,-0,0,-1.8541,-1.589,0,2.8013,0.49422,-0.46571,3.1079,0.25006,-0.45743,-1.118,0.79717,0.029237,-0,-0.227,0.50209,-0.83821,2.6866,-0.7604,0
0,-1.1885,-0.60411,0.51783,2.4942,0,0.24124,2.0037,2.1686,-0.87926,0.35774,0.33588,-1.1268,-1.7146,0.044145,1.4669,-0,2.3608,-2.5863,-4.1841,0,-1.7222,-0,3.5177,-0,3.5765,4.2703,-0.61066,1.8776,0,1.9015,0.81003,1.2242,-2.7906,-3.185,-0.56836,-0.59064,-8.1626,0.36211,-1.0638,-0.084413,0,-1.875,4.2624,0.68632,0.11863,1.5371,-0.5215,0.084836,-1.0634
1.4275,1.9074,-0,0.064713,-1.5512,3.6929,-0,-0.94117,2.2742,-0.62114,3.7149,-1.8619,-0,-2.1003,-0,3.2029,-0.20269,1.8797,-0,0,-2.7173,3.0935,0,-1.9756,-3.4846,-0.17267,5.9022,-0.34384,-1.716,6.8438,0,0,-1.536,3.7072,-0.14928,2.5498,-1.0364,3.1778,0.76128,1.3681,-0,-0.88045,0,0,-0.18698,-0,-2.785,0,0,-0.75198
-3.1184,-1.0634,-0.62378,-2.3082,-0.32245,0,0.2904,5.4496,-0,-0,-0.22424,0,-0.89769,0,-0,-0.37608,0.3303,-0,-0.63862,2.5263,-2.2994,-1.3371,-0.57025,0,0.99597,-0.65365,1.4961,0.73979,-0.77584,0,-1.4038,-2.5851,1.4073,-0,-2.7503,-0,-0,2.4799,-0.713,0.75041,0,0.81316,-1.1604,-1.4055,0.70608,-1.4212,7.6884,0,-1.5211,4.4921
2.0583,4.5787,0.45741,-1.7154,-1.9617,5.4233,-0.43708,1.5602,-0.20854,2.1505,0,-0,-0,1.1108,-0,-0.48798,-0.2251,1.1689,-1.529,0.70752,0.81953,0,5.4356,-0.85193,1.7701,0,0,1.5321,-3.502,-0,0.46434,-0,-0.72147,1.1081,-2.8714,2.1528,-0,0.91738,0,-0.48203,0,1.5425,1.662,-0.88276,-0.097078,0,0,0.41192,-0.69299,1.5999
0,0.85497,-0,0.2768,-4.1454,-2.0509,-0.71737,1.6426,2.8883,2.7733,3.4992,3.0541,0.42092,-0,0.28928,-0.55297,-0.16773,-1.0825,-1.4629,-0,0,-0,0.91313,-4.4397,0.15082,-1.424,0.65972,0.99521,-0.046269,3.7779,0.019935,2.7804,0.21071,-0,-1.7449,0,-1.6584,1.7642,-0,0.57414,1.5069,1.3169,0.33794,0,3.2533,2.9757,-0.98229,-0,1.1512,0.19204
-1.7064,1.6044,0.049035,3.009,0,3.6429,-0.2253,0,1.461,-0,-2.3283,0,-0,2.979,0.035213,-3.3866,0,-1.4035,4.5004,-0,0,3.035,-1.8709,-1.3932,2.4852,-0.80079,3.4467,-3.0373,1.6615,4.3415,-1.0008,2.4446,0.56713,-0.074895,-1.0388,-0,-0,3.6225,0.11191,-0.80589,-0,0,-2.573,2.8505,0.97578,0.16945,-3.917,1.5609,1.174,-0.94017
1.1719,3.036,-0.32504,0.53028,-5.5601,1.1681,-0.28504,0,0,-0.85091,-2.3889,-0,-0,0,-0,-4.1891,-0,-0,-1.1078,0.59075,-3.435,0,3.1165,7.2332,-0.23758,0.89204,0.448,0,0.6238,2.4495,0.8403,5.0926,1.3562,1.7032,-1.534,-0,-2.2563,-0.94788,0.55172,0,8.5573,1.9049,-0,2.3228,0.32245,-0,5.6875,2.0437,-3.2694,1.3203
-0.87634,0.49831,-1.1483,-1.2811,2.4618,-1.8948,-0.031261,-0,-0,4.5638,0.036508,4.5302,0,-3.7879,-1.05,0,2.4739,0.9508,0.90483,-1.2304,3.7972,5.9436,-3.5113,-0,0,-3.4972,3.6105,-2.6907,1.3739,2.7789,1.4395,-3.4336,-1.0956,0.45841,-2.1767,-0.95858,0.86838,-0.55104,0.17387,-0.84508,0,-0.10181,0.9805,-2.6216,-1.8962,-1.0916,3.4402,-2.8503,-0.15264,-1.1449
-0.27134,-1.595,0.58735,-0,0.30525,-0,0.29064,-0,-3.5105,0,-0.40779,0.15204,-0.9438,-0,-1.1963,1.7099,0,-0.42335,-0,-0,0,-0,0,-1.6583,-0.77733,-0.2667,0,-1.0646,-2.4372,-2.3311,1.1542,0,-0.11332,-0,-0,-0.52176,-0.63975,-0,-0.10412,-0,0,0.87822,-0,-1.0775,0.10677,-0.55739,-2.4452,-0.94562,1.3477,-1.7428
0.17863,1.7327,0.33092,-0.31698,-2.2845,-3.194,0.31126,-0.060208,-0.12003,0.34288,-1.8019,0,1.0639,1.3943,-0.40403,-0,-1.7467,-0,-0.67406,-0.27658,-2.4964,-1.8252,2.832,-1.0204,-1.8542,3.6758,-1.5914,0,-0.48325,-0.012252,1.3267,-1.0967,0,1.8206,0,-0.5134,-1.6579,0.54068,-0.43061,1.2525,2.0238,-0,0.13685,-5.4741,0.5666,-0,2.7215,0.43644,-1.125,2.1915
0.18802,-0,0,-0,0.23612,0.45615,-0.26606,-1.7612,0.20638,1.4291,0,-0.66022,2.6951,3.7485,2.3376,1.4089,-0.10751,0.71774,-0.29935,-0.47618,-1.4028,-1.4829,2.1371,0,0.78832,2.0697,-0.52235,-0.43757,-0.30926,1.934,0,1.6923,-0.32181,1.2327,-0.16227,1.7765,0,-1.4433,0,0.31829,1.1992,2.958,-0,-0.68041,-0,-0.68857,-0,2.1209,0,0
0,-1.868,0,0.95946,0.7786,-2.2634,0.24344,4.4137,3.4174,3.6711,3.3316,3.5926,0.61588,-0,0,-1.0284,0.82731,2.0032,1.3292,0.52007,-3.4573,-0,-1.0813,1.1156,0.28997,-0,2.842,-0.63051,-1.1111,0,0.54676,-1.2568,-2.0252,0,1.8697,3.2227,0.38803,-1.9146,-0.28941,-0.57953,-0,0.43032,2.1702,-4.3776,1.3398,-1.8378,-3.9718,-0.78838,0.20011,-0
-0.18702,1.2096,0.3056,-0,-0,-1.0664,-0,-1.1241,-1.3101,-0.55506,-0.32855,0.61026,-4.3512,-4.1009,0,0.59437,2.0966,1.3155,-0.39869,-1.3453,0,1.0889,3.0289,-1.4603,0,-5.0058,0.7011,0.50736,-1.6822,-3.0945,0.27055,-1.9486,-0.34557,0.873,-0.031091,-0.52906,-0,0,-0.20959,-1.4209,0.403,1.6413,1.819,-0,-0.9984,0,-0.80493,-2.0643,-0,2.9629
0.4561,3.7696,-0.24189,0,-3.2259,-0,-0.057999,3.1943,-2.7009,-1.6867,0.17175,0.39643,-0.70855,-0,0.17095,0,-2.023,0.6548,-1.9422,-0.24212,2.7432,0.39707,0.39553,2.6541,0.16192,0,-0,1.0217,1.0134,4.8238,-0,0,1.0401,-1.7237,-1.8451,-0.69765,-0.3934,-1.1719,-0,-0,-3.8489,0,0,3.1385,-0.0041113,0.099787,-2.4989,1.3064,0,1.5472
-1.7534,-0,-0.58633,0.62965,3.7402,0.26418,-0,2.3479,0.42065,0,-1.7082,3.8972,-0,1.8696,0.18223,3.7203,1.2671,-1.8931,3.7774,2.4766,-3.016,0.27907,-4.6199,3.9836,0.28899,0.99288,-0,-0.42788,0.72861,7.2365,-0,-5.0814,-3.8411,-1.2245,3.9814,-0,1.2706,-1.8448,-0.74373,0.48218,0,4.8338,-0.20895,-2.6985,-0.086293,-0.77481,4.5345,4.3541,1.2418,0.73608
0.92052,2.5563,-0.74776,-3.2171,-2.2449,2.2199,-0,0,-0.1841,0.58254,-1.1594,0,-1.2257,-4.8877,-1.5847,1.9441,-0,0.9498,-2.8534,-0,2.634,2.3046,-3.3154,-2.1956,-3.621,-0,1.3358,1.9931,2.7594,-0.27898,0.54063,0.020489,-0,-3.1518,-3.492,0.10744,-2.5715,-2.6356,-0.0065491,-0.51633,-2.5454,-0,1.2315,-2.2705,0.60063,-1.4821,-0.18717,-1.7966,-0.72392,-0.88335
1.2939,0.81105,-0.28072,0.33812,0,0,0,-3.7889,0,-6.83,-1.2775,0.45299,0.63114,1.468,-1.1912,1.8879,-2.068,0,-0,0,-0,2.914,0.68419,0,-3.5863,0.9983,0.46204,0.26744,-1.0715,3.1214,0,-3.1293,1.0063,-0.37312,1.0566,0.29963,-0,0.35636,-0.1109,-0.95434,0,-1.4081,1.4547,-0.34045,-1.1399,0.49285,0,0,-0.7787,0
0.63667,-3.4257,0.60606,1.7187,5.3791,0,-0.39662,0,-0.8156,-2.1318,0.061334,-0.6838,0.20596,-1.9297,1.0014,-0.15494,0.19026,-0.35845,1.5614,0,0.28986,-6.1771,0.22381,-2.0268,-2.164,-1.76,-0,-5.2202,0,4.8788,0,2.3979,-0.30386,0.49812,-0,0.48284,0,4.4219,0,0.89735,0,1.2205,-0.65732,0,2.588,1.9238,-0.14128,0.34047,-0,-0.59052
-0.73484,0,-0.57114,0.71277,3.6611,-3.8321,0.28892,1.1568,-2.0496,1.0285,-0,2.8364,-1.4784,4.5789,-0.65684,-0,0.24238,0.3839,-0,2.7689,-3.62,-0.016574,1.4062,3.5958,4.3883,-1.5633,3.7886,-0,-0,-0.33756,-0.19753,-2.9917,-0,-3.2638,-4.0046,-1.7363,-0.078535,-1.0351,-0.17904,0.85164,0.11747,1.7169,-0.17912,2.2784,1.2608,-1.3725,0,1.3894,-1.8116,-0.023065
0.60073,-1.7631,-0.63098,-0.63246,1.6561,-1.011,0.12433,0.039782,-3.4047,-0,-0,0.15792,0,1.7062,0.018106,-2.3625,-0,0.29969,-3.0344,-0.17615,0.21465,1.2266,2.8699,2.5843,2.6745,0,-0.97859,-0.7731,-1.1324,-5.9045,-2.0861,0,-0.59285,0,-0,-0.14755,0,0,-0,-0,-5.2415,2.7166,0,0,0.42919,-0,-7.9654,1.664,-0,-1.3679
-0.47204,-2.0066,-1.1303,-0,0,-6.3591,-0.6541,2.8418,-1.7898,0.55094,-2.979,3.7731,1.4521,0.95613,0.3065,7.7082,1.0069,-0.35851,0,2.3335,3.3555,-2.4743,-0,-1.0073,3.9292,-3.627,-2.8307,-0,0.92063,0.31453,-1.801,-4.5594,-0,0.39147,-0.33856,-2.4062,0,-0.081905,-0,-0.87642,-3.2701,1.7037,-0.51957,0.068466,0,1.1756,-0,-1.6776,1.847,-1.0149
1.4335,3.8722,-0.11572,1.2398,-0.89542,-0,0.53141,-6.4659,-0.12159,2.7564,-0.89447,-0,-0,-3.9888,0.65343,4.9298,-0,1.1778,-0,0.82748,-2.5009,-0,-0.495,1.4512,-2.0233,-0.33888,-2.8908,4.4449,-1.2753,-0.98352,0,-2.2962,-2.0173,2.1832,0,-0.32287,0.32587,2.7446,0,0,-2.7029,-0.69834,-0.58846,-1.6859,0.70825,2.0064,-4.1276,0,-3.389,-0.61471
-0.1454,-1.155,-0.086439,3.6221,0.54991,0,0,-0.1734,0,-7.1588,-0,3.7587,-2.3241,1.6693,-0,0.21004,1.0796,1.8371,2.0314,-0.23096,2.0621,-0.54149,0.13204,0,-0,0,3.1667,-1.9465,-0.50671,1.6329,1.921,-0,1.6628,-0.17068,1.6768,0.32719,-0,-4.0059,0.23868,-0,0.75401,-2.3283,-3.6832,0.49319,0.69777,3.3911,0.11823,0.61576,1.9498,2.6755
2.2262,-1.9108,0.59086,-2.9517,0,7.6178,0.017438,4.4982,-1.2585,-0,0,-0.2375,-0.048635,-6.7748,-0.24528,1.2893,-0,1.3806,-2.4826,-1.0419,4.0615,-3.1578,7.3764,-6.524,-3.3057,0,2.489,-2.7576,-0.72489,-1.6159,0,2.3363,-0.23221,-0,-0.84761,0.99994,-1.2915,0,0.43661,-1.8141,0.88508,2.2552,0,-4.21,0,1.6229,-2.1597,-0,0.69763,-2.449
